Short-Term Treasury Diff,Nonfarm Payroll,Long-Term Treasury Bond Rate,Proportion Negative Words_x_Short-Term_Treasury_Diff,Proportion Negative Words_x_LAG_RollingMean,Proportion Negative Words_x_Nonfarm_Payroll,Proportion Negative Words_x_Level,easing_x_Short-Term_Treasury_Diff,easing_x_Nonfarm_Payroll,weaker_x_Short-Term_Treasury_Diff,weaker_x_Nonfarm_Payroll,contraction_x_Short-Term_Treasury_Diff,Consumer Sentiment_x_Short-Term_Treasury_Diff,Consumer Sentiment_x_LAG_RollingMean,Consumer Sentiment_x_Nonfarm_Payroll,boosted_x_LAG_RollingMean,boosted_x_LAG,boosted_x_Level,persisting_x_LAG_RollingMean,Proportion Positive Words_x_Short-Term_Treasury_Diff,strong_x_Level,slowing_x_LAG,slowing_x_Level,improving_x_LAG_RollingMean,improving_x_Level,slower_x_LAG_RollingMean,slower_x_LAG,Housing Sales_x_Short-Term_Treasury_Diff,Housing Sales_x_LAG_RollingMean,Housing Sales_x_Nonfarm_Payroll,better_x_LAG,despite_x_Nonfarm_Payroll,unemployment_x_Nonfarm_Payroll,strength_x_Level,rebounded_x_Level,strengthened_x_LAG_RollingMean,difficult_x_Short-Term_Treasury_Diff,difficult_x_Nonfarm_Payroll,difficult_x_Level,Standardized Sentiment Score_x_Short-Term_Treasury_Diff,Standardized Sentiment Score_x_LAG_RollingMean,Standardized Sentiment Score_x_LAG,Standardized Sentiment Score_x_Nonfarm_Payroll,Standardized Sentiment Score_x_Level,Net Sentiment Score_x_Short-Term_Treasury_Diff,Net Sentiment Score_x_LAG_RollingMean,Net Sentiment Score_x_Level,slowly_x_Short-Term_Treasury_Diff,caution_x_LAG,severe_x_LAG_RollingMean,LEI_x_LAG_RollingMean,LEI_x_Level,Short-Term Treasury Bond Rate_x_Short-Term_Treasury_Diff,Short-Term Treasury Bond Rate_x_LAG_RollingMean,Treasury Deposits_x_Short-Term_Treasury_Diff,Treasury Deposits_x_LAG_RollingMean,progress_x_LAG_RollingMean,progress_x_Nonfarm_Payroll,Unemployment Rate_x_Short-Term_Treasury_Diff,Unemployment Rate_x_Level,decline_x_Short-Term_Treasury_Diff,decline_x_Nonfarm_Payroll,difficulty_x_LAG,difficulty_x_Level,tightening_x_LAG,tightening_x_Nonfarm_Payroll,CEI_RollingMean_x_Short-Term_Treasury_Diff,CEI_RollingMean_x_Level,log_pnw
0.4400000000000004,115872.0,7.96,0.0125239616613418,0.0775004274727723,3298.1283764159057,0.1565495207667726,-0.4400000000000004,-115872.0,-0.4400000000000004,-115872.0,0.0,40.30400000000003,249.40807975357208,10613875.2,0.0,0.0,0.0,-5.445591260995024,0.009329073482428,49.5,-6.036117160389424,-11.0,0.0,0.0,-2.722795630497512,-3.018058580194712,284.24000000000024,1758.9259773013928,74853312.0,0.0,579360.0,-231744.0,33.0,5.5,0.0,-0.4400000000000004,-115872.0,-5.5,0.3723501148945063,2.3041665132954714,2.554032861576933,98056.71025694592,4.654376436181325,-11.00000000000001,-68.06989076243781,-137.5,-0.4400000000000004,-3.018058580194712,0.0,-3.344987874557905,-6.756817553253852,2.3012000000000024,14.24022114750199,2.377760000000002,14.713987587208557,5.445591260995024,231744.0,2.464000000000002,30.8,0.0,0.0,-6.036117160389424,-11.0,-21.126410061362986,-811104.0,0.1781488328142158,2.226860410177696,-3.5591309846679553
0.3099999999999996,116174.0,7.81,0.0096333126165319,0.0838920925936094,3610.1305158483497,0.1709136109384709,0.0,0.0,0.0,0.0,0.0,29.480999999999963,256.7364810218899,11048147.4,2.6996475396623545,3.065722554054615,5.5,0.0,0.0071928734203438,38.5,-18.39433532432769,-33.0,0.0,0.0,-10.798590158649418,-12.26289021621846,194.98999999999972,1698.078302447621,73073446.0,6.13144510810923,580870.0,-232348.0,38.5,5.5,0.0,0.0,0.0,0.0,0.2606538541884266,2.269914632784829,2.577717418021689,97681.29308543971,4.624503864633382,-11.779999999999983,-102.58660650716948,-209.0,0.0,0.0,0.0,-3.255350070500641,-6.632134426701063,1.7173999999999978,14.956047369729443,1.8640299999999976,16.23298065598974,2.6996475396623545,116174.0,1.704999999999998,30.25,-1.8599999999999977,-697044.0,-6.13144510810923,-11.0,-36.78867064865538,-1394088.0,0.1332921527819973,2.3648607751644715,-3.471345141564238
0.2199999999999997,116504.0,7.78,0.0064523137084509,0.0655151141131306,3416.9107104062546,0.1759721920486638,0.0,0.0,-0.2199999999999997,-116504.0,-0.2199999999999997,21.47199999999997,218.02109968624788,11370790.4,4.467645485373932,1.235374187623144,12.0,-2.233822742686966,0.0033456441451227,60.0,-5.559183844304148,-54.0,0.0,0.0,-11.16911371343483,-3.08843546905786,137.7199999999998,1398.373036922041,72931504.0,0.0,582520.0,-466016.0,30.0,0.0,6.701468228060898,-0.4399999999999994,-233008.0,-12.0,0.1824984332567367,1.853041594152902,0.5123951221069046,96644.53394610404,4.977229997911009,-14.29999999999998,-145.1984782746528,-390.0,-0.659999999999999,-0.6176870938115719,0.0,-2.886491752747889,-7.753054969641475,1.267199999999998,12.866818997876925,1.485659999999998,15.085004981365085,11.16911371343483,582520.0,1.2319999999999982,33.599999999999994,-1.0999999999999983,-582520.0,0.0,0.0,-7.412245125738863,-1398048.0,0.0644627473883722,1.7580749287737918,-3.5291887653788128
-0.0499999999999998,116907.0,7.2,-0.0016993464052287,0.032850425324465,3973.309803921561,0.2039215686274506,-0.0,0.0,0.0999999999999996,-233814.0,-0.0,-4.514999999999982,87.28042139236109,10556702.1,0.9665605912775316,-0.7837278740335917,6.0,-1.9331211825550632,-0.00109477124183,24.0,2.351183622100775,-18.0,0.0,0.0,-2.899681773832594,2.351183622100775,-30.79999999999988,595.4013242269594,72014712.0,-0.0,350721.0,-233814.0,6.0,6.0,0.9665605912775316,0.0499999999999998,-116907.0,-6.0,-0.042061834134113,0.8131062254177188,-0.6593006368776423,98346.4568623355,5.047420096093587,1.8499999999999928,-35.76274187726867,-222.0,0.0499999999999998,-0.0,0.0,-0.6104516838255611,-3.789426277055487,-0.2854999999999988,5.519060976194705,-0.261099999999999,5.04737940765127,2.899681773832594,350721.0,-0.2699999999999989,32.400000000000006,0.9499999999999962,-2221233.0,-0.0,0.0,6.269822992268733,-935256.0,0.0011174552394273,-0.1340946287312862,-3.381779295805056
-0.0199999999999995,117050.0,6.63,-0.0006375271673508,-0.0045466419219855,3731.127746921025,0.191258150205264,0.119999999999997,-702300.0,0.039999999999999,-234100.0,0.0199999999999995,-1.7959999999999552,-12.808503402007688,10511090.0,-0.142633668173805,-0.2618602242993944,6.0,0.142633668173805,-0.0004829751267809,36.0,1.0474408971975775,-24.0,-0.427901004521415,18.0,0.427901004521415,0.7855806728981831,-13.479999999999665,-96.13509234914456,78891700.0,-0.2618602242993944,468200.0,-351150.0,18.0,0.0,-0.28526733634761,-0.0,0.0,0.0,-0.0168665134739916,-0.1202866343049197,-0.2208334500724159,98711.27010653856,5.059954042197619,0.639999999999984,4.56427738156176,-192.0,-0.0,0.5237204485987887,0.142633668173805,0.0092515669297244,-0.389174605750911,-0.1137999999999971,-0.8115855719089504,-0.120019999999997,-0.8559446427110038,-0.142633668173805,117050.0,-0.1119999999999972,33.599999999999994,0.2599999999999935,-1521650.0,0.5237204485987887,-12.0,0.2618602242993944,-117050.0,0.0047502818112451,-1.4250845433735948,-3.4458906609591984
-0.25,117377.0,6.28,-0.0082652303120356,-0.0229198239012104,3880.591753343234,0.1901002971768199,4.5,-2112786.0,-0.0,0.0,-0.0,-23.6,-65.44377151607108,11080388.8,-0.0,-0.0,0.0,0.6932602914838037,-0.0065007429420505,11.5,1.034192776118424,-5.75,-0.0,0.0,2.773041165935215,4.136771104473696,-191.25,-530.3441229851098,89793405.0,-2.068385552236848,117377.0,-469508.0,23.0,11.5,-2.0797808744514112,0.25,-117377.0,-5.75,-0.2121892625861708,-0.5884095601208887,-0.8777784101460532,99624.55629830791,4.88035303948193,4.75,13.171945538192272,-109.25,0.25,1.034192776118424,-0.0,-0.0967805654655004,0.802711850458881,-1.36,-3.7713359856718927,-1.91725,-5.316613175389291,-4.159561748902823,704262.0,-1.425,32.775,3.5,-1643278.0,-0.0,0.0,-0.0,0.0,0.0647931141823314,-1.4902416261936229,-3.40940332103248
0.0,117639.0,6.49,0.0,0.0064434858130324,3030.69966101694,0.1481355932203385,-0.0,-823473.0,0.0,0.0,-0.0,0.0,24.060484722111514,11316871.8,0.0,0.0,0.0,-0.500217977590676,0.0,17.25,-2.0463799668038334,-5.75,0.250108988795338,5.75,-0.7503269663860139,-6.1391399004115,0.0,175.32640114553195,82464939.0,2.0463799668038334,352917.0,-235278.0,5.75,5.75,0.0,0.0,0.0,0.0,0.0,0.2149986398355579,1.7591087452261909,101124.81407979946,4.942813870900356,0.0,1.750762921567366,40.25,-0.0,0.0,0.0,0.0177608325720724,0.4083211394412723,0.0,1.3605928990466387,0.0,1.3603427900578433,0.500217977590676,235278.0,0.0,32.775,-0.0,-941112.0,0.0,0.0,0.0,0.0,0.0,0.5085856603345023,-3.6588271090475377
-0.2000000000000001,117880.0,6.2,-0.0069490403706154,0.0246377827670844,4095.7643944407646,0.199784910655195,1.0000000000000004,-589400.0,0.2000000000000001,-117880.0,-0.0,-17.78000000000001,63.038887995402746,10479532.0,0.0,0.0,0.0,0.0,-0.0046988749172733,23.0,0.0,0.0,0.0,0.0,-2.1272965577751206,-3.3453281012691365,-135.60000000000005,480.76902205717727,79922640.0,3.3453281012691365,0.0,-235760.0,17.25,0.0,0.7090988525917069,0.2000000000000001,-117880.0,-5.75,-0.1684980154585336,0.5974087471281291,0.9394685768691892,99312.73031125969,4.844317944432839,6.800000000000003,-24.109360988118038,-195.5,0.8000000000000004,0.0,0.0,-0.0162860087355271,-0.1320613478459555,-1.0480000000000005,3.715677987580544,-1.3320000000000007,4.722598358260768,3.545494262958534,589400.0,-1.1200000000000006,32.2,2.6000000000000014,-1532440.0,-2.230218734179424,-11.5,0.0,0.0,-0.045613623053332,1.3113916627832956,-3.3597137926751626
0.1799999999999997,118168.0,5.93,0.0048192771084337,0.030067786077139103,3163.801874163314,0.153949129852744,-1.2599999999999978,-827176.0,-0.1799999999999997,-118168.0,-0.1799999999999997,15.875999999999973,99.05140564033748,10422417.6,0.0,0.0,0.0,0.0,0.0047590361445782,51.75,-0.4152121920998138,-11.5,1.1230318099811505,5.75,-2.246063619962301,-0.4152121920998138,119.5199999999998,745.6931218274839,78463552.0,0.4152121920998138,354504.0,-354504.0,46.0,0.0,0.0,-0.539999999999999,-354504.0,-17.25,0.1541299352412782,0.9616267785905026,0.1777684118881488,101184.5899310633,4.923595153540839,-0.1799999999999997,-1.1230318099811505,-5.75,-0.7199999999999988,0.0,-1.1230318099811505,0.062981671764048,0.3224704851854146,0.9755999999999982,6.086832410097836,0.9698399999999984,6.050895392178439,5.615159049905753,590840.0,1.0079999999999982,32.2,-1.799999999999997,-1181680.0,-0.2076060960499069,-5.75,0.0,0.0,0.0615680057153812,1.966755738130239,-3.6203329115788283
-0.1600000000000001,118325.0,5.71,-0.0050539999740696,0.0179774148539047,3737.5909183236818,0.1737312491086436,1.2800000000000007,-946600.0,-0.0,0.0,0.3200000000000002,-14.560000000000008,51.79089070356349,10767575.0,0.5691306670721262,0.3846765380767611,5.5,-0.5691306670721262,-0.0032803633707738,49.5,-0.7693530761535222,-11.0,0.0,0.0,-1.1382613341442525,-0.7693530761535222,-113.44000000000004,403.5136429541375,83892425.0,0.7693530761535222,709950.0,-236650.0,22.0,0.0,0.5691306670721262,-0.0,0.0,0.0,0.0343931481094631,-0.1223387207890573,-0.0826889821769348,-25434.807812826388,-1.182264466262794,410.4000000000002,-1459.8201610400038,-14107.5,0.4800000000000002,0.0,0.0,0.0033282471694291,0.0321637200223839,-0.8416000000000005,2.993627308799384,-1.0921600000000005,3.8848859334343335,1.1382613341442525,236650.0,-0.8960000000000005,30.8,1.4400000000000008,-1064925.0,-0.3846765380767611,-5.5,0.0,0.0,-0.0275388928892967,0.9466494430695764,-3.454993811398487
-0.29,118318.0,5.65,-0.0090138725297735,-0.019141978134329,3677.597827509478,0.1631821751079696,180.96,-73830432.0,49.01,-19995742.0,13.34,-25.897,-54.99520945157764,10565797.4,-51.11536824726701,-202.5055633743144,435.75,-0.0,-0.0058258081402957,1191.75,351.33495332411167,-756.0,-74.51758503517239,635.25,55.42630291872327,219.5843458275698,-207.06,-439.7153364885379,84479052.0,-131.75060749654187,10885256.0,-26739868.0,903.0,624.75,-80.06021532704472,15.659999999999998,-6389172.0,-283.5,-0.2280864842281178,-0.4843674546549523,-1.918935687024581,93057.71255483602,4.129151869646961,48.72,103.46243211495008,-882.0,62.63999999999999,-0.0,156.4253437928412,0.0558004197251374,-0.4756892834578904,-1.4412999999999998,-3.06076361673394,-1.8183,-3.861365770004387,-187.21773430324305,35968672.0,-1.624,29.4,258.39,-105421338.0,-0.0,0.0,-0.0,0.0,0.053461158613685,-0.9678313197305044,-3.4711161401728736
-0.0299999999999993,118990.0,6.27,-0.0006450662739322,-0.0058429356550203,2558.547864506626,0.1128865979381442,0.299999999999993,-1189900.0,0.1799999999999958,-713940.0,0.2399999999999944,-2.8109999999999347,-25.4617126797536,11149363.0,-0.0,0.0,0.0,4.347784449050774,-0.0005955817378497,210.0,-16.11921925220094,-68.25,-0.0,0.0,0.5434730561313468,-2.4798798849539905,-21.629999999999495,-195.9220367353505,85791790.0,23.55885890706291,594950.0,-2498790.0,21.0,26.25,-8.695568898101548,0.2099999999999951,-832930.0,-36.75,-0.0253499059954036,-0.2296165147327447,1.0477453660579583,100546.17714643828,4.436233549195739,0.8399999999999804,7.608622785838855,-147.0,0.2699999999999937,0.0,7.880359313904528,-0.0961630784447851,1.8578884680277803,-0.1481999999999965,-1.3423784486444266,-0.1657499999999961,-1.5013443175628456,-5.978203617444814,2617780.0,-0.1649999999999961,28.875,1.4399999999999664,-5711520.0,0.0,0.0,-8.679579597338966,-832930.0,0.0016038445104201,-0.2806727893235243,-3.839599598844406
